diagnosisYear,ageBand,sex,dep,region,stage,route,count,rate,ciLb,ciUb
2022,50-54,Male,IMD1,South East,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2023,50-54,Male,IMD1,South East,All Stages,All Routes,SUPPRESSED; n<10,8.5,-3.3,20.2
allyears,50-54,Male,IMD1,South East,All Stages,All Routes,0,5.9,2.2,9.5
2016,50-54,Male,IMD1,South West,All Stages,All Routes,SUPPRESSED; n<10,5.1,-4.9,15.1
2017,50-54,Male,IMD1,South West,All Stages,All Routes,SUPPRESSED; n<10,15.1,-2,32.2
2018,50-54,Male,IMD1,South West,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2019,50-54,Male,IMD1,South West,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2020,50-54,Male,IMD1,South West,All Stages,All Routes,SUPPRESSED; n<10,10.3,-4,24.5
2021,50-54,Male,IMD1,South West,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2022,50-54,Male,IMD1,South West,All Stages,All Routes,SUPPRESSED; n<10,10.3,-4,24.6
2023,50-54,Male,IMD1,South West,All Stages,All Routes,SUPPRESSED; n<10,10.3,-4,24.6
allyears,50-54,Male,IMD1,South West,All Stages,All Routes,0,7.3,2.8,11.7
2016,50-54,Male,IMD1,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,13.9,3.6,24.2
2017,50-54,Male,IMD1,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,9.8,1.2,18.5
2018,50-54,Male,IMD1,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,3.9,-1.5,9.2
2019,50-54,Male,IMD1,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,5.7,-0.8,12.2
2020,50-54,Male,IMD1,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,5.7,-0.7,12.1
2021,50-54,Male,IMD1,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,3.7,-1.4,8.7
2022,50-54,Male,IMD1,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,9.2,1.1,17.2
2023,50-54,Male,IMD1,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,9.2,1.1,17.2
allyears,50-54,Male,IMD1,West Midlands,All Stages,All Routes,0,8.7,5.7,11.7
2016,50-54,Male,IMD1,Yorkshire and The Humber,All Stages,All Routes,SUPPRESSED; n<10,3.9,-1.5,9.4
2017,50-54,Male,IMD1,Yorkshire and The Humber,All Stages,All Routes,SUPPRESSED; n<10,7.7,0.2,15.3
2018,50-54,Male,IMD1,Yorkshire and The Humber,All Stages,All Routes,SUPPRESSED; n<10,17.2,6,28.5
2019,50-54,Male,IMD1,Yorkshire and The Humber,All Stages,All Routes,SUPPRESSED; n<10,5.7,-0.7,12.1
2020,50-54,Male,IMD1,Yorkshire and The Humber,All Stages,All Routes,SUPPRESSED; n<10,7.6,0.2,15
2021,50-54,Male,IMD1,Yorkshire and The Humber,All Stages,All Routes,SUPPRESSED; n<10,11.1,2.2,20.1
2022,50-54,Male,IMD1,Yorkshire and The Humber,All Stages,All Routes,SUPPRESSED; n<10,11.2,2.2,20.1
2023,50-54,Male,IMD1,Yorkshire and The Humber,All Stages,All Routes,SUPPRESSED; n<10,11.2,2.2,20.1
allyears,50-54,Male,IMD1,Yorkshire and The Humber,All Stages,All Routes,0,10.9,7.5,14.2
2016,50-54,Male,IMD2,All Regions,All Stages,All Routes,25,6.5,3.9,9.1
2017,50-54,Male,IMD2,All Regions,All Stages,All Routes,20,5.6,3.2,8
2018,50-54,Male,IMD2,All Regions,All Stages,All Routes,20,5.9,3.4,8.3
2019,50-54,Male,IMD2,All Regions,All Stages,All Routes,25,6.7,4.1,9.3
2020,50-54,Male,IMD2,All Regions,All Stages,All Routes,20,5.9,3.4,8.3
2021,50-54,Male,IMD2,All Regions,All Stages,All Routes,35,8.9,5.9,11.9
2022,50-54,Male,IMD2,All Regions,All Stages,All Routes,10,3,1.2,4.8
2023,50-54,Male,IMD2,All Regions,All Stages,All Routes,15,4.4,2.2,6.5
allyears,50-54,Male,IMD2,All Regions,All Stages,All Routes,170,6.7,5.7,7.7
2016,50-54,Male,IMD2,All Regions,All Stages,Emergency,SUPPRESSED; n<10,0.8,-0.1,1.7
2017,50-54,Male,IMD2,All Regions,All Stages,Emergency,SUPPRESSED; n<10,0.8,-0.1,1.7
2018,50-54,Male,IMD2,All Regions,All Stages,Emergency,SUPPRESSED; n<10,0.3,-0.3,0.8
2019,50-54,Male,IMD2,All Regions,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2020,50-54,Male,IMD2,All Regions,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2021,50-54,Male,IMD2,All Regions,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2022,50-54,Male,IMD2,All Regions,All Stages,Emergency,SUPPRESSED; n<10,0,0,0
2023,50-54,Male,IMD2,All Regions,All Stages,Emergency,SUPPRESSED; n<10,0.5,-0.2,1.3
allyears,50-54,Male,IMD2,All Regions,All Stages,Emergency,0,0.3,0.1,0.6
2016,50-54,Male,IMD2,All Regions,All Stages,Non-emergency,20,5.7,3.3,8.1
2017,50-54,Male,IMD2,All Regions,All Stages,Non-emergency,15,4.6,2.4,6.7
2018,50-54,Male,IMD2,All Regions,All Stages,Non-emergency,20,5.3,3,7.7
2019,50-54,Male,IMD2,All Regions,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2020,50-54,Male,IMD2,All Regions,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2021,50-54,Male,IMD2,All Regions,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2022,50-54,Male,IMD2,All Regions,All Stages,Non-emergency,10,3,1.2,4.8
2023,50-54,Male,IMD2,All Regions,All Stages,Non-emergency,15,3.8,1.8,5.8
allyears,50-54,Male,IMD2,All Regions,All Stages,Non-emergency,80,3.2,2.5,3.9
2016,50-54,Male,IMD2,All Regions,Early,All Routes,SUPPRESSED; n<10,1.4,0.2,2.5
2017,50-54,Male,IMD2,All Regions,Early,All Routes,SUPPRESSED; n<10,1.9,0.5,3.3
2018,50-54,Male,IMD2,All Regions,Early,All Routes,SUPPRESSED; n<10,0.3,-0.3,0.8
2019,50-54,Male,IMD2,All Regions,Early,All Routes,SUPPRESSED; n<10,1.3,0.2,2.5
2020,50-54,Male,IMD2,All Regions,Early,All Routes,SUPPRESSED; n<10,0.3,-0.3,0.8
2021,50-54,Male,IMD2,All Regions,Early,All Routes,SUPPRESSED; n<10,1.3,0.2,2.5
2022,50-54,Male,IMD2,All Regions,Early,All Routes,#N/A,#N/A,#N/A,#N/A
2023,50-54,Male,IMD2,All Regions,Early,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,50-54,Male,IMD2,All Regions,Early,All Routes,0,3.6,2.9,4.3
2016,50-54,Male,IMD2,All Regions,Advanced,All Routes,15,4.6,2.4,6.8
2017,50-54,Male,IMD2,All Regions,Advanced,All Routes,10,3.2,1.4,5
2018,50-54,Male,IMD2,All Regions,Advanced,All Routes,15,4.5,2.4,6.7
2019,50-54,Male,IMD2,All Regions,Advanced,All Routes,15,3.7,1.8,5.7
2020,50-54,Male,IMD2,All Regions,Advanced,All Routes,15,4,2,6
2021,50-54,Male,IMD2,All Regions,Advanced,All Routes,20,5.1,2.8,7.4
2022,50-54,Male,IMD2,All Regions,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
2023,50-54,Male,IMD2,All Regions,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,50-54,Male,IMD2,All Regions,Advanced,All Routes,90,0.9,0.6,1.3
2016,50-54,Male,IMD2,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,3.2,-3.1,9.5
2017,50-54,Male,IMD2,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,3.2,-3.1,9.5
2018,50-54,Male,IMD2,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,12.8,0.3,25.3
2019,50-54,Male,IMD2,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,9.5,-1.3,20.3
2020,50-54,Male,IMD2,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2021,50-54,Male,IMD2,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,6.3,-2.4,15.1
2022,50-54,Male,IMD2,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,6.4,-2.5,15.2
2023,50-54,Male,IMD2,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,3.2,-3.1,9.4
allyears,50-54,Male,IMD2,East Midlands,All Stages,All Routes,0,6.4,3,9.7
2016,50-54,Male,IMD2,East of England,All Stages,All Routes,SUPPRESSED; n<10,13.8,1.7,25.9
2017,50-54,Male,IMD2,East of England,All Stages,All Routes,SUPPRESSED; n<10,5.5,-2.1,13.1
2018,50-54,Male,IMD2,East of England,All Stages,All Routes,SUPPRESSED; n<10,2.7,-2.6,8
2019,50-54,Male,IMD2,East of England,All Stages,All Routes,SUPPRESSED; n<10,2.7,-2.6,8
2020,50-54,Male,IMD2,East of England,All Stages,All Routes,SUPPRESSED; n<10,8.2,-1.1,17.4
2021,50-54,Male,IMD2,East of England,All Stages,All Routes,SUPPRESSED; n<10,8.2,-1.1,17.5
2022,50-54,Male,IMD2,East of England,All Stages,All Routes,SUPPRESSED; n<10,5.5,-2.1,13.2
2023,50-54,Male,IMD2,East of England,All Stages,All Routes,SUPPRESSED; n<10,5.5,-2.1,13.2
allyears,50-54,Male,IMD2,East of England,All Stages,All Routes,0,7.4,4.1,10.8
2016,50-54,Male,IMD2,London,All Stages,All Routes,SUPPRESSED; n<10,2.5,-0.9,5.8
2017,50-54,Male,IMD2,London,All Stages,All Routes,SUPPRESSED; n<10,7.2,1.4,12.9
2018,50-54,Male,IMD2,London,All Stages,All Routes,SUPPRESSED; n<10,4.7,0.1,9.2
2019,50-54,Male,IMD2,London,All Stages,All Routes,SUPPRESSED; n<10,10.4,3.6,17.2
2020,50-54,Male,IMD2,London,All Stages,All Routes,SUPPRESSED; n<10,9.1,2.8,15.4
2021,50-54,Male,IMD2,London,All Stages,All Routes,15,15.3,7,23.6
2022,50-54,Male,IMD2,London,All Stages,All Routes,SUPPRESSED; n<10,2.4,-0.9,5.7
2023,50-54,Male,IMD2,London,All Stages,All Routes,SUPPRESSED; n<10,4.7,0.1,9.4
allyears,50-54,Male,IMD2,London,All Stages,All Routes,15,8.1,5.8,10.3
2016,50-54,Male,IMD2,North East,All Stages,All Routes,SUPPRESSED; n<10,4.7,-4.5,14
2017,50-54,Male,IMD2,North East,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2018,50-54,Male,IMD2,North East,All Stages,All Routes,SUPPRESSED; n<10,4.8,-4.6,14.2
2019,50-54,Male,IMD2,North East,All Stages,All Routes,SUPPRESSED; n<10,19.6,0.4,38.7
2020,50-54,Male,IMD2,North East,All Stages,All Routes,SUPPRESSED; n<10,5,-4.8,14.9
2021,50-54,Male,IMD2,North East,All Stages,All Routes,SUPPRESSED; n<10,5,-4.8,14.9
2022,50-54,Male,IMD2,North East,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2023,50-54,Male,IMD2,North East,All Stages,All Routes,SUPPRESSED; n<10,10.2,-3.9,24.2
allyears,50-54,Male,IMD2,North East,All Stages,All Routes,0,7,2.7,11.3
2016,50-54,Male,IMD2,North West,All Stages,All Routes,SUPPRESSED; n<10,10.7,1.3,20.1
2017,50-54,Male,IMD2,North West,All Stages,All Routes,SUPPRESSED; n<10,8.6,0.2,17
2018,50-54,Male,IMD2,North West,All Stages,All Routes,SUPPRESSED; n<10,10.8,1.3,20.3
2019,50-54,Male,IMD2,North West,All Stages,All Routes,SUPPRESSED; n<10,4.3,-1.7,10.2
2020,50-54,Male,IMD2,North West,All Stages,All Routes,SUPPRESSED; n<10,6.5,-0.9,13.9
2021,50-54,Male,IMD2,North West,All Stages,All Routes,SUPPRESSED; n<10,10.8,1.3,20.4
2022,50-54,Male,IMD2,North West,All Stages,All Routes,SUPPRESSED; n<10,2.2,-2.1,6.5
2023,50-54,Male,IMD2,North West,All Stages,All Routes,SUPPRESSED; n<10,6.6,-0.9,14
allyears,50-54,Male,IMD2,North West,All Stages,All Routes,0,8.7,5.4,11.9
2016,50-54,Male,IMD2,South East,All Stages,All Routes,SUPPRESSED; n<10,13.1,2.6,23.7
2017,50-54,Male,IMD2,South East,All Stages,All Routes,SUPPRESSED; n<10,6.5,-0.9,13.8
2018,50-54,Male,IMD2,South East,All Stages,All Routes,SUPPRESSED; n<10,4.3,-1.7,10.3
2019,50-54,Male,IMD2,South East,All Stages,All Routes,SUPPRESSED; n<10,6.5,-0.9,13.8
2020,50-54,Male,IMD2,South East,All Stages,All Routes,SUPPRESSED; n<10,2.2,-2.1,6.4
2021,50-54,Male,IMD2,South East,All Stages,All Routes,SUPPRESSED; n<10,6.2,-2.4,14.8
2022,50-54,Male,IMD2,South East,All Stages,All Routes,SUPPRESSED; n<10,2.2,-2.2,6.6
2023,50-54,Male,IMD2,South East,All Stages,All Routes,SUPPRESSED; n<10,2.2,-2.2,6.6
allyears,50-54,Male,IMD2,South East,All Stages,All Routes,0,6.2,3.4,9
2016,50-54,Male,IMD2,South West,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2017,50-54,Male,IMD2,South West,All Stages,All Routes,SUPPRESSED; n<10,2.7,-2.6,7.9
2018,50-54,Male,IMD2,South West,All Stages,All Routes,SUPPRESSED; n<10,10.7,0.2,21.1
2019,50-54,Male,IMD2,South West,All Stages,All Routes,SUPPRESSED; n<10,5.4,-2.1,12.8
2020,50-54,Male,IMD2,South West,All Stages,All Routes,SUPPRESSED; n<10,5.5,-2.1,13
2021,50-54,Male,IMD2,South West,All Stages,All Routes,SUPPRESSED; n<10,2.8,-2.7,8.2
2022,50-54,Male,IMD2,South West,All Stages,All Routes,SUPPRESSED; n<10,2.8,-2.7,8.3
2023,50-54,Male,IMD2,South West,All Stages,All Routes,SUPPRESSED; n<10,5.6,-2.2,13.4
allyears,50-54,Male,IMD2,South West,All Stages,All Routes,0,5,2.3,7.8
2016,50-54,Male,IMD2,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,6.2,-2.4,14.7
2017,50-54,Male,IMD2,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,6.1,-2.4,14.6
2018,50-54,Male,IMD2,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2019,50-54,Male,IMD2,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,3.1,-3,9.1
2020,50-54,Male,IMD2,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,6.2,-2.4,14.7
2021,50-54,Male,IMD2,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,9.3,-1.2,19.9
2022,50-54,Male,IMD2,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,6.3,-2.4,15.1
2023,50-54,Male,IMD2,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
allyears,50-54,Male,IMD2,West Midlands,All Stages,All Routes,0,5.3,2.3,8.3
2016,50-54,Male,IMD2,Yorkshire and The Humber,All Stages,All Routes,SUPPRESSED; n<10,6.2,-2.4,14.7
2017,50-54,Male,IMD2,Yorkshire and The Humber,All Stages,All Routes,SUPPRESSED; n<10,6.1,-2.4,14.6
2018,50-54,Male,IMD2,Yorkshire and The Humber,All Stages,All Routes,SUPPRESSED; n<10,3.1,-2.9,9
2019,50-54,Male,IMD2,Yorkshire and The Humber,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2020,50-54,Male,IMD2,Yorkshire and The Humber,All Stages,All Routes,SUPPRESSED; n<10,6.2,-2.4,14.7
2021,50-54,Male,IMD2,Yorkshire and The Humber,All Stages,All Routes,SUPPRESSED; n<10,9.3,-1.2,19.9
2022,50-54,Male,IMD2,Yorkshire and The Humber,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2023,50-54,Male,IMD2,Yorkshire and The Humber,All Stages,All Routes,SUPPRESSED; n<10,3.2,-3,9.4
allyears,50-54,Male,IMD2,Yorkshire and The Humber,All Stages,All Routes,0,4.9,2,7.7
2016,50-54,Male,IMD3,All Regions,All Stages,All Routes,20,4.9,2.7,7
2017,50-54,Male,IMD3,All Regions,All Stages,All Routes,20,4.6,2.5,6.7
2018,50-54,Male,IMD3,All Regions,All Stages,All Routes,20,4.8,2.6,7
2019,50-54,Male,IMD3,All Regions,All Stages,All Routes,20,5.6,3.3,7.9
2020,50-54,Male,IMD3,All Regions,All Stages,All Routes,15,3.6,1.7,5.5
2021,50-54,Male,IMD3,All Regions,All Stages,All Routes,20,4.7,2.5,6.9
2022,50-54,Male,IMD3,All Regions,All Stages,All Routes,10,3.2,1.4,5
2023,50-54,Male,IMD3,All Regions,All Stages,All Routes,15,3.5,1.6,5.3
allyears,50-54,Male,IMD3,All Regions,All Stages,All Routes,140,5,4.1,5.8
2016,50-54,Male,IMD3,All Regions,All Stages,Emergency,SUPPRESSED; n<10,1,0,2
2017,50-54,Male,IMD3,All Regions,All Stages,Emergency,SUPPRESSED; n<10,0,0,0
2018,50-54,Male,IMD3,All Regions,All Stages,Emergency,SUPPRESSED; n<10,0.5,-0.2,1.2
2019,50-54,Male,IMD3,All Regions,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2020,50-54,Male,IMD3,All Regions,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2021,50-54,Male,IMD3,All Regions,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2022,50-54,Male,IMD3,All Regions,All Stages,Emergency,SUPPRESSED; n<10,0.3,-0.3,0.8
2023,50-54,Male,IMD3,All Regions,All Stages,Emergency,SUPPRESSED; n<10,0,0,0
allyears,50-54,Male,IMD3,All Regions,All Stages,Emergency,0,0.3,0.1,0.4
2016,50-54,Male,IMD3,All Regions,All Stages,Non-emergency,15,3.8,1.9,5.8
2017,50-54,Male,IMD3,All Regions,All Stages,Non-emergency,20,4.6,2.5,6.7
2018,50-54,Male,IMD3,All Regions,All Stages,Non-emergency,15,4.3,2.3,6.4
2019,50-54,Male,IMD3,All Regions,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2020,50-54,Male,IMD3,All Regions,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2021,50-54,Male,IMD3,All Regions,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2022,50-54,Male,IMD3,All Regions,All Stages,Non-emergency,10,2.9,1.2,4.7
2023,50-54,Male,IMD3,All Regions,All Stages,Non-emergency,15,3.5,1.6,5.3
allyears,50-54,Male,IMD3,All Regions,All Stages,Non-emergency,75,2.7,2.1,3.3
2016,50-54,Male,IMD3,All Regions,Early,All Routes,SUPPRESSED; n<10,1.3,0.2,2.4
2017,50-54,Male,IMD3,All Regions,Early,All Routes,SUPPRESSED; n<10,0.8,-0.1,1.6
2018,50-54,Male,IMD3,All Regions,Early,All Routes,SUPPRESSED; n<10,1,0,2
2019,50-54,Male,IMD3,All Regions,Early,All Routes,SUPPRESSED; n<10,1.3,0.2,2.4
2020,50-54,Male,IMD3,All Regions,Early,All Routes,SUPPRESSED; n<10,0.8,-0.1,1.6
2021,50-54,Male,IMD3,All Regions,Early,All Routes,SUPPRESSED; n<10,1.3,0.2,2.5
2022,50-54,Male,IMD3,All Regions,Early,All Routes,#N/A,#N/A,#N/A,#N/A
2023,50-54,Male,IMD3,All Regions,Early,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,50-54,Male,IMD3,All Regions,Early,All Routes,0,2.8,2.2,3.4
2016,50-54,Male,IMD3,All Regions,Advanced,All Routes,15,3.3,1.5,5.1
2017,50-54,Male,IMD3,All Regions,Advanced,All Routes,15,3.5,1.7,5.4
2018,50-54,Male,IMD3,All Regions,Advanced,All Routes,15,3.5,1.7,5.4
2019,50-54,Male,IMD3,All Regions,Advanced,All Routes,15,3.3,1.5,5.1
2020,50-54,Male,IMD3,All Regions,Advanced,All Routes,10,2.6,1,4.2
2021,50-54,Male,IMD3,All Regions,Advanced,All Routes,10,3.2,1.4,4.9
2022,50-54,Male,IMD3,All Regions,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
2023,50-54,Male,IMD3,All Regions,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,50-54,Male,IMD3,All Regions,Advanced,All Routes,80,0.9,0.6,1.3
2016,50-54,Male,IMD3,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,6.2,-2.4,14.8
2017,50-54,Male,IMD3,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,18.2,3.6,32.8
2018,50-54,Male,IMD3,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,3,-2.9,9
2019,50-54,Male,IMD3,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,6.1,-2.4,14.6
2020,50-54,Male,IMD3,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,12.5,0.2,24.7
2021,50-54,Male,IMD3,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,6.3,-2.4,15
2022,50-54,Male,IMD3,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,3.2,-3.1,9.4
2023,50-54,Male,IMD3,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,6.4,-2.5,15.2
allyears,50-54,Male,IMD3,East Midlands,All Stages,All Routes,0,8.9,5,12.7
2016,50-54,Male,IMD3,East of England,All Stages,All Routes,SUPPRESSED; n<10,7.5,0.1,14.8
2017,50-54,Male,IMD3,East of England,All Stages,All Routes,SUPPRESSED; n<10,5.5,-0.7,11.8
2018,50-54,Male,IMD3,East of England,All Stages,All Routes,SUPPRESSED; n<10,3.7,-1.4,8.8
2019,50-54,Male,IMD3,East of England,All Stages,All Routes,SUPPRESSED; n<10,13.1,3.4,22.7
2020,50-54,Male,IMD3,East of England,All Stages,All Routes,SUPPRESSED; n<10,1.9,-1.8,5.6
2021,50-54,Male,IMD3,East of England,All Stages,All Routes,SUPPRESSED; n<10,5.8,-0.8,12.3
2022,50-54,Male,IMD3,East of England,All Stages,All Routes,SUPPRESSED; n<10,3.9,-1.5,9.3
2023,50-54,Male,IMD3,East of England,All Stages,All Routes,SUPPRESSED; n<10,3.9,-1.5,9.3
allyears,50-54,Male,IMD3,East of England,All Stages,All Routes,0,6.5,3.9,9
2016,50-54,Male,IMD3,London,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2017,50-54,Male,IMD3,London,All Stages,All Routes,SUPPRESSED; n<10,5.5,-0.7,11.8
2018,50-54,Male,IMD3,London,All Stages,All Routes,SUPPRESSED; n<10,3.7,-1.4,8.8
2019,50-54,Male,IMD3,London,All Stages,All Routes,SUPPRESSED; n<10,7.5,0.1,14.8
2020,50-54,Male,IMD3,London,All Stages,All Routes,SUPPRESSED; n<10,1.9,-1.8,5.6
2021,50-54,Male,IMD3,London,All Stages,All Routes,SUPPRESSED; n<10,7.7,0.2,15.2
2022,50-54,Male,IMD3,London,All Stages,All Routes,SUPPRESSED; n<10,3.9,-1.5,9.3
2023,50-54,Male,IMD3,London,All Stages,All Routes,SUPPRESSED; n<10,7.8,0.2,15.5
allyears,50-54,Male,IMD3,London,All Stages,All Routes,0,5.4,3,7.7
2016,50-54,Male,IMD3,North East,All Stages,All Routes,SUPPRESSED; n<10,6.9,-6.6,20.4
2017,50-54,Male,IMD3,North East,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2018,50-54,Male,IMD3,North East,All Stages,All Routes,SUPPRESSED; n<10,14.2,-5.5,33.8
2019,50-54,Male,IMD3,North East,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2020,50-54,Male,IMD3,North East,All Stages,All Routes,SUPPRESSED; n<10,7.4,-7.1,22
2021,50-54,Male,IMD3,North East,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2022,50-54,Male,IMD3,North East,All Stages,All Routes,SUPPRESSED; n<10,15.6,-6,37.3
2023,50-54,Male,IMD3,North East,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
allyears,50-54,Male,IMD3,North East,All Stages,All Routes,0,6.2,1.2,11.2
2016,50-54,Male,IMD3,North West,All Stages,All Routes,SUPPRESSED; n<10,7.6,-1,16.1
2017,50-54,Male,IMD3,North West,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2018,50-54,Male,IMD3,North West,All Stages,All Routes,SUPPRESSED; n<10,7.6,-1,16.2
2019,50-54,Male,IMD3,North West,All Stages,All Routes,SUPPRESSED; n<10,5.1,-2,12.2
2020,50-54,Male,IMD3,North West,All Stages,All Routes,SUPPRESSED; n<10,2.6,-2.5,7.7
2021,50-54,Male,IMD3,North West,All Stages,All Routes,SUPPRESSED; n<10,2.6,-2.5,7.7
2022,50-54,Male,IMD3,North West,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2023,50-54,Male,IMD3,North West,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
allyears,50-54,Male,IMD3,North West,All Stages,All Routes,0,3.7,1.4,5.9
2016,50-54,Male,IMD3,South East,All Stages,All Routes,SUPPRESSED; n<10,7.9,1,14.8
2017,50-54,Male,IMD3,South East,All Stages,All Routes,SUPPRESSED; n<10,1.6,-1.5,4.6
2018,50-54,Male,IMD3,South East,All Stages,All Routes,SUPPRESSED; n<10,4.7,-0.6,9.9
2019,50-54,Male,IMD3,South East,All Stages,All Routes,SUPPRESSED; n<10,3.1,-1.2,7.4
2020,50-54,Male,IMD3,South East,All Stages,All Routes,SUPPRESSED; n<10,3.1,-1.2,7.5
2021,50-54,Male,IMD3,South East,All Stages,All Routes,SUPPRESSED; n<10,4.9,-0.7,10.5
2022,50-54,Male,IMD3,South East,All Stages,All Routes,SUPPRESSED; n<10,1.7,-1.6,4.9
2023,50-54,Male,IMD3,South East,All Stages,All Routes,SUPPRESSED; n<10,3.3,-1.3,8
allyears,50-54,Male,IMD3,South East,All Stages,All Routes,0,4.3,2.4,6.2
2016,50-54,Male,IMD3,South West,All Stages,All Routes,SUPPRESSED; n<10,2,-1.9,5.8
2017,50-54,Male,IMD3,South West,All Stages,All Routes,SUPPRESSED; n<10,3.9,-1.5,9.3
2018,50-54,Male,IMD3,South West,All Stages,All Routes,SUPPRESSED; n<10,7.8,0.2,15.5
2019,50-54,Male,IMD3,South West,All Stages,All Routes,SUPPRESSED; n<10,2,-1.9,5.8
2020,50-54,Male,IMD3,South West,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
2021,50-54,Male,IMD3,South West,All Stages,All Routes,SUPPRESSED; n<10,6.2,-0.8,13.3
2022,50-54,Male,IMD3,South West,All Stages,All Routes,SUPPRESSED; n<10,2.1,-2,6.2
2023,50-54,Male,IMD3,South West,All Stages,All Routes,SUPPRESSED; n<10,0,0,0
allyears,50-54,Male,IMD3,South West,All Stages,All Routes,0,3.4,1.5,5.4
2016,50-54,Male,IMD3,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,2,-1.9,5.8
2017,50-54,Male,IMD3,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,2,-1.9,5.8
2018,50-54,Male,IMD3,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,3.9,-1.5,9.3
2019,50-54,Male,IMD3,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,7.9,0.2,15.6
2020,50-54,Male,IMD3,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,4,-1.5,9.5
2021,50-54,Male,IMD3,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,2.1,-2,6.1
2022,50-54,Male,IMD3,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,2.1,-2,6.2
