diagnosisYear,ageBand,sex,dep,region,stage,route,count,rate,ciLb,ciUb
2019,0-49,Female,All IMD Quintiles,East Midlands,Early,All Routes,10,0.7,0.7,0.7
2020,0-49,Female,All IMD Quintiles,East Midlands,Early,All Routes,10,0.7,0.7,0.7
2021,0-49,Female,All IMD Quintiles,East Midlands,Early,All Routes,15,0.9,0.9,0.9
2022,0-49,Female,All IMD Quintiles,East Midlands,Early,All Routes,#N/A,#N/A,#N/A,#N/A
2023,0-49,Female,All IMD Quintiles,East Midlands,Early,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,0-49,Female,All IMD Quintiles,East Midlands,Early,All Routes,75,0.7,0.6,0.9
2016,0-49,Female,All IMD Quintiles,East Midlands,Advanced,All Routes,15,0.9,0.9,0.9
2017,0-49,Female,All IMD Quintiles,East Midlands,Advanced,All Routes,25,1.8,1.8,1.8
2018,0-49,Female,All IMD Quintiles,East Midlands,Advanced,All Routes,20,1.4,1.4,1.4
2019,0-49,Female,All IMD Quintiles,East Midlands,Advanced,All Routes,10,0.7,0.7,0.7
2020,0-49,Female,All IMD Quintiles,East Midlands,Advanced,All Routes,10,0.7,0.7,0.7
2021,0-49,Female,All IMD Quintiles,East Midlands,Advanced,All Routes,15,0.9,0.9,0.9
2022,0-49,Female,All IMD Quintiles,East Midlands,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
2023,0-49,Female,All IMD Quintiles,East Midlands,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,0-49,Female,All IMD Quintiles,East Midlands,Advanced,All Routes,95,0.9,0.7,1.1
2016,0-49,Female,All IMD Quintiles,East of England,All Stages,All Routes,40,2.0,2.0,2.0
2017,0-49,Female,All IMD Quintiles,East of England,All Stages,All Routes,45,2.4,2.4,2.4
2018,0-49,Female,All IMD Quintiles,East of England,All Stages,All Routes,45,2.4,2.4,2.4
2019,0-49,Female,All IMD Quintiles,East of England,All Stages,All Routes,40,2.0,2.0,2.0
2020,0-49,Female,All IMD Quintiles,East of England,All Stages,All Routes,25,1.3,1.3,1.3
2021,0-49,Female,All IMD Quintiles,East of England,All Stages,All Routes,35,1.9,1.9,1.9
2022,0-49,Female,All IMD Quintiles,East of England,All Stages,All Routes,30,1.6,1.6,1.6
2023,0-49,Female,All IMD Quintiles,East of England,All Stages,All Routes,30,1.6,1.6,1.6
allyears,0-49,Female,All IMD Quintiles,East of England,All Stages,All Routes,290,2.2,1.9,2.4
2016,0-49,Female,All IMD Quintiles,East of England,All Stages,Emergency,SUPPRESSED; n<10,0.2,0.0,0.3
2017,0-49,Female,All IMD Quintiles,East of England,All Stages,Emergency,SUPPRESSED; n<10,0.2,0.0,0.4
2018,0-49,Female,All IMD Quintiles,East of England,All Stages,Emergency,SUPPRESSED; n<10,0.2,0.0,0.3
2019,0-49,Female,All IMD Quintiles,East of England,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2020,0-49,Female,All IMD Quintiles,East of England,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2021,0-49,Female,All IMD Quintiles,East of England,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2022,0-49,Female,All IMD Quintiles,East of England,All Stages,Emergency,SUPPRESSED; n<10,0.2,0.0,0.4
2023,0-49,Female,All IMD Quintiles,East of England,All Stages,Emergency,SUPPRESSED; n<10,0.1,0.0,0.2
allyears,0-49,Female,All IMD Quintiles,East of England,All Stages,Emergency,0,0.1,0.1,0.2
2016,0-49,Female,All IMD Quintiles,East of England,All Stages,Non-emergency,35,1.8,1.2,2.4
2017,0-49,Female,All IMD Quintiles,East of England,All Stages,Non-emergency,40,2.1,1.4,2.7
2018,0-49,Female,All IMD Quintiles,East of England,All Stages,Non-emergency,40,2.2,1.5,2.9
2019,0-49,Female,All IMD Quintiles,East of England,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2020,0-49,Female,All IMD Quintiles,East of England,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2021,0-49,Female,All IMD Quintiles,East of England,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2022,0-49,Female,All IMD Quintiles,East of England,All Stages,Non-emergency,25,1.3,0.8,1.8
2023,0-49,Female,All IMD Quintiles,East of England,All Stages,Non-emergency,25,1.4,0.9,1.9
allyears,0-49,Female,All IMD Quintiles,East of England,All Stages,Non-emergency,165,1.3,1.1,1.4
2016,0-49,Female,All IMD Quintiles,East of England,Early,All Routes,15,0.7,0.7,0.7
2017,0-49,Female,All IMD Quintiles,East of England,Early,All Routes,15,0.9,0.9,0.9
2018,0-49,Female,All IMD Quintiles,East of England,Early,All Routes,20,1.0,1.0,1.0
2019,0-49,Female,All IMD Quintiles,East of England,Early,All Routes,15,0.8,0.8,0.8
2020,0-49,Female,All IMD Quintiles,East of England,Early,All Routes,10,0.6,0.6,0.6
2021,0-49,Female,All IMD Quintiles,East of England,Early,All Routes,20,1.1,1.1,1.1
2022,0-49,Female,All IMD Quintiles,East of England,Early,All Routes,#N/A,#N/A,#N/A,#N/A
2023,0-49,Female,All IMD Quintiles,East of England,Early,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,0-49,Female,All IMD Quintiles,East of England,Early,All Routes,95,0.7,0.6,0.9
2016,0-49,Female,All IMD Quintiles,East of England,Advanced,All Routes,20,1.1,1.1,1.1
2017,0-49,Female,All IMD Quintiles,East of England,Advanced,All Routes,15,0.9,0.9,0.9
2018,0-49,Female,All IMD Quintiles,East of England,Advanced,All Routes,20,1.1,1.1,1.1
2019,0-49,Female,All IMD Quintiles,East of England,Advanced,All Routes,10,0.6,0.6,0.6
2020,0-49,Female,All IMD Quintiles,East of England,Advanced,All Routes,10,0.6,0.6,0.6
2021,0-49,Female,All IMD Quintiles,East of England,Advanced,All Routes,15,0.7,0.7,0.7
2022,0-49,Female,All IMD Quintiles,East of England,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
2023,0-49,Female,All IMD Quintiles,East of England,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,0-49,Female,All IMD Quintiles,East of England,Advanced,All Routes,90,0.7,0.6,0.8
2016,0-49,Female,All IMD Quintiles,London,All Stages,All Routes,65,2.0,2.0,2.0
2017,0-49,Female,All IMD Quintiles,London,All Stages,All Routes,50,1.5,1.5,1.5
2018,0-49,Female,All IMD Quintiles,London,All Stages,All Routes,65,2.0,2.0,2.0
2019,0-49,Female,All IMD Quintiles,London,All Stages,All Routes,55,1.7,1.7,1.7
2020,0-49,Female,All IMD Quintiles,London,All Stages,All Routes,45,1.4,1.4,1.4
2021,0-49,Female,All IMD Quintiles,London,All Stages,All Routes,60,1.8,1.8,1.8
2022,0-49,Female,All IMD Quintiles,London,All Stages,All Routes,65,2.0,2.0,2.0
2023,0-49,Female,All IMD Quintiles,London,All Stages,All Routes,35,1.0,1.0,1.0
allyears,0-49,Female,All IMD Quintiles,London,All Stages,All Routes,440,1.9,1.7,2.1
2016,0-49,Female,All IMD Quintiles,London,All Stages,Emergency,SUPPRESSED; n<10,0.2,0.0,0.3
2017,0-49,Female,All IMD Quintiles,London,All Stages,Emergency,SUPPRESSED; n<10,0.0,0.0,0.0
2018,0-49,Female,All IMD Quintiles,London,All Stages,Emergency,SUPPRESSED; n<10,0.2,0.1,0.4
2019,0-49,Female,All IMD Quintiles,London,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2020,0-49,Female,All IMD Quintiles,London,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2021,0-49,Female,All IMD Quintiles,London,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2022,0-49,Female,All IMD Quintiles,London,All Stages,Emergency,SUPPRESSED; n<10,0.2,0.1,0.4
2023,0-49,Female,All IMD Quintiles,London,All Stages,Emergency,SUPPRESSED; n<10,0.1,0.0,0.2
allyears,0-49,Female,All IMD Quintiles,London,All Stages,Emergency,0,0.1,0.1,0.1
2016,0-49,Female,All IMD Quintiles,London,All Stages,Non-emergency,60,1.8,1.4,2.3
2017,0-49,Female,All IMD Quintiles,London,All Stages,Non-emergency,45,1.4,1.0,1.8
2018,0-49,Female,All IMD Quintiles,London,All Stages,Non-emergency,50,1.6,1.2,2.0
2019,0-49,Female,All IMD Quintiles,London,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2020,0-49,Female,All IMD Quintiles,London,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2021,0-49,Female,All IMD Quintiles,London,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2022,0-49,Female,All IMD Quintiles,London,All Stages,Non-emergency,50,1.6,1.2,2.0
2023,0-49,Female,All IMD Quintiles,London,All Stages,Non-emergency,30,0.9,0.6,1.2
allyears,0-49,Female,All IMD Quintiles,London,All Stages,Non-emergency,235,1.0,0.9,1.2
2016,0-49,Female,All IMD Quintiles,London,Early,All Routes,25,0.8,0.8,0.8
2017,0-49,Female,All IMD Quintiles,London,Early,All Routes,25,0.7,0.7,0.7
2018,0-49,Female,All IMD Quintiles,London,Early,All Routes,30,0.9,0.9,0.9
2019,0-49,Female,All IMD Quintiles,London,Early,All Routes,20,0.6,0.6,0.6
2020,0-49,Female,All IMD Quintiles,London,Early,All Routes,10,0.3,0.3,0.3
2021,0-49,Female,All IMD Quintiles,London,Early,All Routes,15,0.5,0.5,0.5
2022,0-49,Female,All IMD Quintiles,London,Early,All Routes,#N/A,#N/A,#N/A,#N/A
2023,0-49,Female,All IMD Quintiles,London,Early,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,0-49,Female,All IMD Quintiles,London,Early,All Routes,125,0.5,0.4,0.6
2016,0-49,Female,All IMD Quintiles,London,Advanced,All Routes,30,0.9,0.9,0.9
2017,0-49,Female,All IMD Quintiles,London,Advanced,All Routes,25,0.7,0.7,0.7
2018,0-49,Female,All IMD Quintiles,London,Advanced,All Routes,30,0.9,0.9,0.9
2019,0-49,Female,All IMD Quintiles,London,Advanced,All Routes,15,0.5,0.5,0.5
2020,0-49,Female,All IMD Quintiles,London,Advanced,All Routes,10,0.3,0.3,0.3
2021,0-49,Female,All IMD Quintiles,London,Advanced,All Routes,20,0.6,0.6,0.6
2022,0-49,Female,All IMD Quintiles,London,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
2023,0-49,Female,All IMD Quintiles,London,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,0-49,Female,All IMD Quintiles,London,Advanced,All Routes,130,0.6,0.5,0.7
2016,0-49,Female,All IMD Quintiles,North East,All Stages,All Routes,20,2.7,2.7,2.7
2017,0-49,Female,All IMD Quintiles,North East,All Stages,All Routes,20,2.5,2.5,2.5
2018,0-49,Female,All IMD Quintiles,North East,All Stages,All Routes,20,2.7,2.7,2.7
2019,0-49,Female,All IMD Quintiles,North East,All Stages,All Routes,20,2.7,2.7,2.7
2020,0-49,Female,All IMD Quintiles,North East,All Stages,All Routes,15,1.8,1.8,1.8
2021,0-49,Female,All IMD Quintiles,North East,All Stages,All Routes,25,3.0,3.0,3.0
2022,0-49,Female,All IMD Quintiles,North East,All Stages,All Routes,20,2.3,2.3,2.3
2023,0-49,Female,All IMD Quintiles,North East,All Stages,All Routes,15,1.8,1.8,1.8
allyears,0-49,Female,All IMD Quintiles,North East,All Stages,All Routes,155,2.8,2.3,3.2
2016,0-49,Female,All IMD Quintiles,North East,All Stages,Emergency,SUPPRESSED; n<10,0.1,-0.1,0.4
2017,0-49,Female,All IMD Quintiles,North East,All Stages,Emergency,SUPPRESSED; n<10,0.0,0.0,0.0
2018,0-49,Female,All IMD Quintiles,North East,All Stages,Emergency,SUPPRESSED; n<10,0.1,-0.1,0.4
2019,0-49,Female,All IMD Quintiles,North East,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2020,0-49,Female,All IMD Quintiles,North East,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2021,0-49,Female,All IMD Quintiles,North East,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2022,0-49,Female,All IMD Quintiles,North East,All Stages,Emergency,SUPPRESSED; n<10,0.3,-0.1,0.6
2023,0-49,Female,All IMD Quintiles,North East,All Stages,Emergency,SUPPRESSED; n<10,0.1,-0.1,0.4
allyears,0-49,Female,All IMD Quintiles,North East,All Stages,Emergency,0,0.1,0.0,0.2
2016,0-49,Female,All IMD Quintiles,North East,All Stages,Non-emergency,20,2.4,1.3,3.5
2017,0-49,Female,All IMD Quintiles,North East,All Stages,Non-emergency,20,2.3,1.2,3.3
2018,0-49,Female,All IMD Quintiles,North East,All Stages,Non-emergency,20,2.4,1.3,3.5
2019,0-49,Female,All IMD Quintiles,North East,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2020,0-49,Female,All IMD Quintiles,North East,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2021,0-49,Female,All IMD Quintiles,North East,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2022,0-49,Female,All IMD Quintiles,North East,All Stages,Non-emergency,15,2.0,1.0,3.0
2023,0-49,Female,All IMD Quintiles,North East,All Stages,Non-emergency,15,1.7,0.8,2.6
allyears,0-49,Female,All IMD Quintiles,North East,All Stages,Non-emergency,90,1.5,1.2,1.9
2016,0-49,Female,All IMD Quintiles,North East,Early,All Routes,SUPPRESSED; n<10,0.9,0.9,0.9
2017,0-49,Female,All IMD Quintiles,North East,Early,All Routes,10,1.5,1.5,1.5
2018,0-49,Female,All IMD Quintiles,North East,Early,All Routes,SUPPRESSED; n<10,0.9,0.9,0.9
2019,0-49,Female,All IMD Quintiles,North East,Early,All Routes,10,1.3,1.3,1.3
2020,0-49,Female,All IMD Quintiles,North East,Early,All Routes,10,1.3,1.3,1.3
2021,0-49,Female,All IMD Quintiles,North East,Early,All Routes,15,1.8,1.8,1.8
2022,0-49,Female,All IMD Quintiles,North East,Early,All Routes,#N/A,#N/A,#N/A,#N/A
2023,0-49,Female,All IMD Quintiles,North East,Early,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,0-49,Female,All IMD Quintiles,North East,Early,All Routes,45,1.1,0.8,1.4
2016,0-49,Female,All IMD Quintiles,North East,Advanced,All Routes,15,1.8,1.8,1.8
2017,0-49,Female,All IMD Quintiles,North East,Advanced,All Routes,SUPPRESSED; n<10,0.9,0.9,0.9
2018,0-49,Female,All IMD Quintiles,North East,Advanced,All Routes,15,1.8,1.8,1.8
2019,0-49,Female,All IMD Quintiles,North East,Advanced,All Routes,SUPPRESSED; n<10,0.9,0.9,0.9
2020,0-49,Female,All IMD Quintiles,North East,Advanced,All Routes,SUPPRESSED; n<10,0.5,0.5,0.5
2021,0-49,Female,All IMD Quintiles,North East,Advanced,All Routes,SUPPRESSED; n<10,0.8,0.8,0.8
2022,0-49,Female,All IMD Quintiles,North East,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
2023,0-49,Female,All IMD Quintiles,North East,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,0-49,Female,All IMD Quintiles,North East,Advanced,All Routes,30,0.9,0.7,1.2
2016,0-49,Female,All IMD Quintiles,North West,All Stages,All Routes,50,2.3,2.3,2.3
2017,0-49,Female,All IMD Quintiles,North West,All Stages,All Routes,55,2.5,2.5,2.5
2018,0-49,Female,All IMD Quintiles,North West,All Stages,All Routes,65,2.9,2.9,2.9
2019,0-49,Female,All IMD Quintiles,North West,All Stages,All Routes,45,2.1,2.1,2.1
2020,0-49,Female,All IMD Quintiles,North West,All Stages,All Routes,40,1.7,1.7,1.7
2021,0-49,Female,All IMD Quintiles,North West,All Stages,All Routes,55,2.3,2.3,2.3
2022,0-49,Female,All IMD Quintiles,North West,All Stages,All Routes,45,2.0,2.0,2.0
2023,0-49,Female,All IMD Quintiles,North West,All Stages,All Routes,55,2.3,2.3,2.3
allyears,0-49,Female,All IMD Quintiles,North West,All Stages,All Routes,410,2.6,2.3,2.8
2016,0-49,Female,All IMD Quintiles,North West,All Stages,Emergency,SUPPRESSED; n<10,0.2,0.0,0.4
2017,0-49,Female,All IMD Quintiles,North West,All Stages,Emergency,SUPPRESSED; n<10,0.2,0.0,0.4
2018,0-49,Female,All IMD Quintiles,North West,All Stages,Emergency,SUPPRESSED; n<10,0.1,0.0,0.3
2019,0-49,Female,All IMD Quintiles,North West,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2020,0-49,Female,All IMD Quintiles,North West,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2021,0-49,Female,All IMD Quintiles,North West,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2022,0-49,Female,All IMD Quintiles,North West,All Stages,Emergency,SUPPRESSED; n<10,0.2,0.0,0.3
2023,0-49,Female,All IMD Quintiles,North West,All Stages,Emergency,SUPPRESSED; n<10,0.2,0.0,0.4
allyears,0-49,Female,All IMD Quintiles,North West,All Stages,Emergency,0,0.1,0.1,0.2
2016,0-49,Female,All IMD Quintiles,North West,All Stages,Non-emergency,45,2.1,1.5,2.7
2017,0-49,Female,All IMD Quintiles,North West,All Stages,Non-emergency,50,2.3,1.7,2.9
2018,0-49,Female,All IMD Quintiles,North West,All Stages,Non-emergency,60,2.7,2.1,3.4
2019,0-49,Female,All IMD Quintiles,North West,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2020,0-49,Female,All IMD Quintiles,North West,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2021,0-49,Female,All IMD Quintiles,North West,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2022,0-49,Female,All IMD Quintiles,North West,All Stages,Non-emergency,40,1.8,1.2,2.3
2023,0-49,Female,All IMD Quintiles,North West,All Stages,Non-emergency,50,2.1,1.5,2.7
allyears,0-49,Female,All IMD Quintiles,North West,All Stages,Non-emergency,245,1.6,1.4,1.8
2016,0-49,Female,All IMD Quintiles,North West,Early,All Routes,15,0.6,0.6,0.6
2017,0-49,Female,All IMD Quintiles,North West,Early,All Routes,20,0.9,0.9,0.9
2018,0-49,Female,All IMD Quintiles,North West,Early,All Routes,30,1.2,1.2,1.2
2019,0-49,Female,All IMD Quintiles,North West,Early,All Routes,25,1.0,1.0,1.0
2020,0-49,Female,All IMD Quintiles,North West,Early,All Routes,20,0.8,0.8,0.8
2021,0-49,Female,All IMD Quintiles,North West,Early,All Routes,20,0.8,0.8,0.8
2022,0-49,Female,All IMD Quintiles,North West,Early,All Routes,#N/A,#N/A,#N/A,#N/A
2023,0-49,Female,All IMD Quintiles,North West,Early,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,0-49,Female,All IMD Quintiles,North West,Early,All Routes,130,0.8,0.6,0.9
2016,0-49,Female,All IMD Quintiles,North West,Advanced,All Routes,35,1.5,1.5,1.5
2017,0-49,Female,All IMD Quintiles,North West,Advanced,All Routes,25,1.2,1.2,1.2
2018,0-49,Female,All IMD Quintiles,North West,Advanced,All Routes,30,1.3,1.3,1.3
2019,0-49,Female,All IMD Quintiles,North West,Advanced,All Routes,15,0.7,0.7,0.7
2020,0-49,Female,All IMD Quintiles,North West,Advanced,All Routes,15,0.7,0.7,0.7
2021,0-49,Female,All IMD Quintiles,North West,Advanced,All Routes,30,1.3,1.3,1.3
2022,0-49,Female,All IMD Quintiles,North West,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
2023,0-49,Female,All IMD Quintiles,North West,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,0-49,Female,All IMD Quintiles,North West,Advanced,All Routes,150,1.0,0.8,1.1
2016,0-49,Female,All IMD Quintiles,South East,All Stages,All Routes,60,2.1,2.1,2.1
2017,0-49,Female,All IMD Quintiles,South East,All Stages,All Routes,60,2.2,2.2,2.2
2018,0-49,Female,All IMD Quintiles,South East,All Stages,All Routes,45,1.5,1.5,1.5
2019,0-49,Female,All IMD Quintiles,South East,All Stages,All Routes,65,2.4,2.4,2.4
2020,0-49,Female,All IMD Quintiles,South East,All Stages,All Routes,50,1.7,1.7,1.7
2021,0-49,Female,All IMD Quintiles,South East,All Stages,All Routes,65,2.4,2.4,2.4
2022,0-49,Female,All IMD Quintiles,South East,All Stages,All Routes,55,1.9,1.9,1.9
2023,0-49,Female,All IMD Quintiles,South East,All Stages,All Routes,50,1.7,1.7,1.7
allyears,0-49,Female,All IMD Quintiles,South East,All Stages,All Routes,450,2.3,2.1,2.5
2016,0-49,Female,All IMD Quintiles,South East,All Stages,Emergency,SUPPRESSED; n<10,0.1,0.0,0.2
2017,0-49,Female,All IMD Quintiles,South East,All Stages,Emergency,SUPPRESSED; n<10,0.2,0.0,0.3
2018,0-49,Female,All IMD Quintiles,South East,All Stages,Emergency,SUPPRESSED; n<10,0.0,0.0,0.0
2019,0-49,Female,All IMD Quintiles,South East,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2020,0-49,Female,All IMD Quintiles,South East,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2021,0-49,Female,All IMD Quintiles,South East,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2022,0-49,Female,All IMD Quintiles,South East,All Stages,Emergency,SUPPRESSED; n<10,0.1,0.0,0.2
2023,0-49,Female,All IMD Quintiles,South East,All Stages,Emergency,SUPPRESSED; n<10,0.1,0.0,0.2
allyears,0-49,Female,All IMD Quintiles,South East,All Stages,Emergency,0,0.1,0.0,0.1
2016,0-49,Female,All IMD Quintiles,South East,All Stages,Non-emergency,55,1.9,1.4,2.4
2017,0-49,Female,All IMD Quintiles,South East,All Stages,Non-emergency,55,2.0,1.4,2.5
2018,0-49,Female,All IMD Quintiles,South East,All Stages,Non-emergency,40,1.4,0.9,1.8
2019,0-49,Female,All IMD Quintiles,South East,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2020,0-49,Female,All IMD Quintiles,South East,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2021,0-49,Female,All IMD Quintiles,South East,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2022,0-49,Female,All IMD Quintiles,South East,All Stages,Non-emergency,50,1.8,1.3,2.2
2023,0-49,Female,All IMD Quintiles,South East,All Stages,Non-emergency,45,1.5,1.1,2.0
allyears,0-49,Female,All IMD Quintiles,South East,All Stages,Non-emergency,245,1.2,1.1,1.4
2016,0-49,Female,All IMD Quintiles,South East,Early,All Routes,30,1.0,1.0,1.0
2017,0-49,Female,All IMD Quintiles,South East,Early,All Routes,25,0.9,0.9,0.9
2018,0-49,Female,All IMD Quintiles,South East,Early,All Routes,10,0.4,0.4,0.4
2019,0-49,Female,All IMD Quintiles,South East,Early,All Routes,35,1.2,1.2,1.2
2020,0-49,Female,All IMD Quintiles,South East,Early,All Routes,20,0.8,0.8,0.8
2021,0-49,Female,All IMD Quintiles,South East,Early,All Routes,25,1.0,1.0,1.0
2022,0-49,Female,All IMD Quintiles,South East,Early,All Routes,#N/A,#N/A,#N/A,#N/A
2023,0-49,Female,All IMD Quintiles,South East,Early,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,0-49,Female,All IMD Quintiles,South East,Early,All Routes,145,0.7,0.6,0.9
2016,0-49,Female,All IMD Quintiles,South East,Advanced,All Routes,25,0.8,0.8,0.8
2017,0-49,Female,All IMD Quintiles,South East,Advanced,All Routes,25,0.9,0.9,0.9
2018,0-49,Female,All IMD Quintiles,South East,Advanced,All Routes,25,0.9,0.9,0.9
2019,0-49,Female,All IMD Quintiles,South East,Advanced,All Routes,20,0.7,0.7,0.7
2020,0-49,Female,All IMD Quintiles,South East,Advanced,All Routes,20,0.6,0.6,0.6
2021,0-49,Female,All IMD Quintiles,South East,Advanced,All Routes,25,0.9,0.9,0.9
2022,0-49,Female,All IMD Quintiles,South East,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
2023,0-49,Female,All IMD Quintiles,South East,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,0-49,Female,All IMD Quintiles,South East,Advanced,All Routes,140,0.7,0.6,0.8
2016,0-49,Female,All IMD Quintiles,South West,All Stages,All Routes,35,2.2,2.2,2.2
2017,0-49,Female,All IMD Quintiles,South West,All Stages,All Routes,45,2.9,2.9,2.9
2018,0-49,Female,All IMD Quintiles,South West,All Stages,All Routes,35,2.3,2.3,2.3
2019,0-49,Female,All IMD Quintiles,South West,All Stages,All Routes,40,2.5,2.5,2.5
2020,0-49,Female,All IMD Quintiles,South West,All Stages,All Routes,35,2.3,2.3,2.3
2021,0-49,Female,All IMD Quintiles,South West,All Stages,All Routes,30,2.0,2.0,2.0
2022,0-49,Female,All IMD Quintiles,South West,All Stages,All Routes,35,2.1,2.1,2.1
2023,0-49,Female,All IMD Quintiles,South West,All Stages,All Routes,30,1.8,1.8,1.8
allyears,0-49,Female,All IMD Quintiles,South West,All Stages,All Routes,285,2.6,2.3,2.9
2016,0-49,Female,All IMD Quintiles,South West,All Stages,Emergency,SUPPRESSED; n<10,0.1,0.0,0.3
2017,0-49,Female,All IMD Quintiles,South West,All Stages,Emergency,SUPPRESSED; n<10,0.1,-0.1,0.2
2018,0-49,Female,All IMD Quintiles,South West,All Stages,Emergency,SUPPRESSED; n<10,0.2,0.0,0.4
2019,0-49,Female,All IMD Quintiles,South West,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2020,0-49,Female,All IMD Quintiles,South West,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2021,0-49,Female,All IMD Quintiles,South West,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2022,0-49,Female,All IMD Quintiles,South West,All Stages,Emergency,SUPPRESSED; n<10,0.2,0.0,0.4
2023,0-49,Female,All IMD Quintiles,South West,All Stages,Emergency,SUPPRESSED; n<10,0.0,0.0,0.0
allyears,0-49,Female,All IMD Quintiles,South West,All Stages,Emergency,0,0.1,0.0,0.1
2016,0-49,Female,All IMD Quintiles,South West,All Stages,Non-emergency,30,2.0,1.3,2.7
2017,0-49,Female,All IMD Quintiles,South West,All Stages,Non-emergency,45,2.8,2.0,3.6
2018,0-49,Female,All IMD Quintiles,South West,All Stages,Non-emergency,35,2.1,1.4,2.8
