quarter_year,survival,ci_lb,ci_ub,sex,dep,region,route,stage_cat,agegrp,diagnosisyear
4,.81,.76999998,.83999997,All Persons,IMD 4,All Regions,All Routes,Early,All Ages,All Years
4.25,.80000001,.75999999,.83999997,All Persons,IMD 4,All Regions,All Routes,Early,All Ages,All Years
4.5,.79000002,.74000001,.82999998,All Persons,IMD 4,All Regions,All Routes,Early,All Ages,All Years
4.75,.79000002,.74000001,.82999998,All Persons,IMD 4,All Regions,All Routes,Early,All Ages,All Years
5,.79000002,.74000001,.82999998,All Persons,IMD 4,All Regions,All Routes,Early,All Ages,All Years
0,1,1,1,All Persons,IMD 4,All Regions,All Routes,Advanced,All Ages,All Years
.25,.88999999,.87,.91000003,All Persons,IMD 4,All Regions,All Routes,Advanced,All Ages,All Years
.5,.80000001,.77999997,.81999999,All Persons,IMD 4,All Regions,All Routes,Advanced,All Ages,All Years
.75,.72000003,.69999999,.75,All Persons,IMD 4,All Regions,All Routes,Advanced,All Ages,All Years
1,.67000002,.63999999,.69999999,All Persons,IMD 4,All Regions,All Routes,Advanced,All Ages,All Years
1.25,.62,.58999997,.64999998,All Persons,IMD 4,All Regions,All Routes,Advanced,All Ages,All Years
1.5,.57999998,.55000001,.61000001,All Persons,IMD 4,All Regions,All Routes,Advanced,All Ages,All Years
1.75,.54000002,.50999999,.56999999,All Persons,IMD 4,All Regions,All Routes,Advanced,All Ages,All Years
2,.50999999,.47999999,.54000002,All Persons,IMD 4,All Regions,All Routes,Advanced,All Ages,All Years
2.25,.49000001,.46000001,.51999998,All Persons,IMD 4,All Regions,All Routes,Advanced,All Ages,All Years
2.5,.47,.44,.5,All Persons,IMD 4,All Regions,All Routes,Advanced,All Ages,All Years
2.75,.44999999,.41999999,.47999999,All Persons,IMD 4,All Regions,All Routes,Advanced,All Ages,All Years
3,.44,.41,.47,All Persons,IMD 4,All Regions,All Routes,Advanced,All Ages,All Years
3.25,.41999999,.38999999,.44999999,All Persons,IMD 4,All Regions,All Routes,Advanced,All Ages,All Years
3.5,.41,.38,.44,All Persons,IMD 4,All Regions,All Routes,Advanced,All Ages,All Years
3.75,.38999999,.36000001,.41999999,All Persons,IMD 4,All Regions,All Routes,Advanced,All Ages,All Years
4,.38999999,.34999999,.41999999,All Persons,IMD 4,All Regions,All Routes,Advanced,All Ages,All Years
4.25,.37,.34,.40000001,All Persons,IMD 4,All Regions,All Routes,Advanced,All Ages,All Years
4.5,.36000001,.33000001,.40000001,All Persons,IMD 4,All Regions,All Routes,Advanced,All Ages,All Years
4.75,.36000001,.31999999,.38999999,All Persons,IMD 4,All Regions,All Routes,Advanced,All Ages,All Years
5,.34999999,.31,.38,All Persons,IMD 4,All Regions,All Routes,Advanced,All Ages,All Years
0,.99000001,.98000002,1,All Persons,IMD 4,All Regions,All Routes,All Stages,0-49,All Years
.25,.97000003,.94999999,.99000001,All Persons,IMD 4,All Regions,All Routes,All Stages,0-49,All Years
.5,.94999999,.92000002,.97000003,All Persons,IMD 4,All Regions,All Routes,All Stages,0-49,All Years
.75,.92000002,.88999999,.94999999,All Persons,IMD 4,All Regions,All Routes,All Stages,0-49,All Years
1,.89999998,.87,.93000001,All Persons,IMD 4,All Regions,All Routes,All Stages,0-49,All Years
1.25,.88,.85000002,.92000002,All Persons,IMD 4,All Regions,All Routes,All Stages,0-49,All Years
1.5,.87,.82999998,.91000003,All Persons,IMD 4,All Regions,All Routes,All Stages,0-49,All Years
1.75,.86000001,.81999999,.89999998,All Persons,IMD 4,All Regions,All Routes,All Stages,0-49,All Years
2,.85000002,.81,.88999999,All Persons,IMD 4,All Regions,All Routes,All Stages,0-49,All Years
2.25,.83999997,.79000002,.88,All Persons,IMD 4,All Regions,All Routes,All Stages,0-49,All Years
2.5,.81999999,.77999997,.87,All Persons,IMD 4,All Regions,All Routes,All Stages,0-49,All Years
2.75,.81999999,.77999997,.87,All Persons,IMD 4,All Regions,All Routes,All Stages,0-49,All Years
3,.81,.76999998,.86000001,All Persons,IMD 4,All Regions,All Routes,All Stages,0-49,All Years
3.25,.81,.75999999,.86000001,All Persons,IMD 4,All Regions,All Routes,All Stages,0-49,All Years
3.5,.80000001,.75,.85000002,All Persons,IMD 4,All Regions,All Routes,All Stages,0-49,All Years
3.75,.79000002,.74000001,.83999997,All Persons,IMD 4,All Regions,All Routes,All Stages,0-49,All Years
4,.79000002,.74000001,.83999997,All Persons,IMD 4,All Regions,All Routes,All Stages,0-49,All Years
4.25,.79000002,.74000001,.83999997,All Persons,IMD 4,All Regions,All Routes,All Stages,0-49,All Years
4.5,.79000002,.73000002,.83999997,All Persons,IMD 4,All Regions,All Routes,All Stages,0-49,All Years
4.75,.79000002,.73000002,.83999997,All Persons,IMD 4,All Regions,All Routes,All Stages,0-49,All Years
5,.77999997,.72000003,.82999998,All Persons,IMD 4,All Regions,All Routes,All Stages,0-49,All Years
0,.99000001,.98000002,1.01,All Persons,IMD 4,All Regions,All Routes,All Stages,50-54,All Years
.25,.97000003,.94,1,All Persons,IMD 4,All Regions,All Routes,All Stages,50-54,All Years
.5,.92000002,.88,.95999998,All Persons,IMD 4,All Regions,All Routes,All Stages,50-54,All Years
.75,.89999998,.85000002,.94,All Persons,IMD 4,All Regions,All Routes,All Stages,50-54,All Years
1,.88,.82999998,.93000001,All Persons,IMD 4,All Regions,All Routes,All Stages,50-54,All Years
1.25,.86000001,.81,.92000002,All Persons,IMD 4,All Regions,All Routes,All Stages,50-54,All Years
1.5,.85000002,.79000002,.89999998,All Persons,IMD 4,All Regions,All Routes,All Stages,50-54,All Years
1.75,.80000001,.74000001,.86000001,All Persons,IMD 4,All Regions,All Routes,All Stages,50-54,All Years
2,.75999999,.69999999,.82999998,All Persons,IMD 4,All Regions,All Routes,All Stages,50-54,All Years
2.25,.75,.68000001,.81999999,All Persons,IMD 4,All Regions,All Routes,All Stages,50-54,All Years
2.5,.73000002,.66000003,.80000001,All Persons,IMD 4,All Regions,All Routes,All Stages,50-54,All Years
2.75,.72000003,.64999998,.80000001,All Persons,IMD 4,All Regions,All Routes,All Stages,50-54,All Years
3,.70999998,.63,.77999997,All Persons,IMD 4,All Regions,All Routes,All Stages,50-54,All Years
3.25,.70999998,.63,.77999997,All Persons,IMD 4,All Regions,All Routes,All Stages,50-54,All Years
3.5,.70999998,.63,.77999997,All Persons,IMD 4,All Regions,All Routes,All Stages,50-54,All Years
3.75,.70999998,.63,.77999997,All Persons,IMD 4,All Regions,All Routes,All Stages,50-54,All Years
4,.69,.62,.76999998,All Persons,IMD 4,All Regions,All Routes,All Stages,50-54,All Years
4.25,.63999999,.55000001,.73000002,All Persons,IMD 4,All Regions,All Routes,All Stages,50-54,All Years
4.5,.63999999,.55000001,.73000002,All Persons,IMD 4,All Regions,All Routes,All Stages,50-54,All Years
4.75,.63999999,.55000001,.73000002,All Persons,IMD 4,All Regions,All Routes,All Stages,50-54,All Years
5,.63999999,.55000001,.73000002,All Persons,IMD 4,All Regions,All Routes,All Stages,50-54,All Years
0,.99000001,.99000001,1,All Persons,IMD 4,All Regions,All Routes,All Stages,55-59,All Years
.25,.94999999,.93000001,.98000002,All Persons,IMD 4,All Regions,All Routes,All Stages,55-59,All Years
.5,.92000002,.88,.95999998,All Persons,IMD 4,All Regions,All Routes,All Stages,55-59,All Years
.75,.88,.82999998,.92000002,All Persons,IMD 4,All Regions,All Routes,All Stages,55-59,All Years
1,.83999997,.79000002,.88999999,All Persons,IMD 4,All Regions,All Routes,All Stages,55-59,All Years
1.25,.80000001,.75,.86000001,All Persons,IMD 4,All Regions,All Routes,All Stages,55-59,All Years
1.5,.77999997,.72000003,.83999997,All Persons,IMD 4,All Regions,All Routes,All Stages,55-59,All Years
1.75,.75999999,.70999998,.81999999,All Persons,IMD 4,All Regions,All Routes,All Stages,55-59,All Years
2,.75,.69,.81,All Persons,IMD 4,All Regions,All Routes,All Stages,55-59,All Years
2.25,.72000003,.64999998,.77999997,All Persons,IMD 4,All Regions,All Routes,All Stages,55-59,All Years
2.5,.69,.62,.75,All Persons,IMD 4,All Regions,All Routes,All Stages,55-59,All Years
2.75,.67000002,.61000001,.74000001,All Persons,IMD 4,All Regions,All Routes,All Stages,55-59,All Years
3,.64999998,.57999998,.72000003,All Persons,IMD 4,All Regions,All Routes,All Stages,55-59,All Years
3.25,.63,.56,.69999999,All Persons,IMD 4,All Regions,All Routes,All Stages,55-59,All Years
3.5,.62,.55000001,.69999999,All Persons,IMD 4,All Regions,All Routes,All Stages,55-59,All Years
3.75,.62,.54000002,.69,All Persons,IMD 4,All Regions,All Routes,All Stages,55-59,All Years
4,.61000001,.52999997,.68000001,All Persons,IMD 4,All Regions,All Routes,All Stages,55-59,All Years
4.25,.60000002,.51999998,.67000002,All Persons,IMD 4,All Regions,All Routes,All Stages,55-59,All Years
4.5,.60000002,.51999998,.67000002,All Persons,IMD 4,All Regions,All Routes,All Stages,55-59,All Years
4.75,.60000002,.51999998,.67000002,All Persons,IMD 4,All Regions,All Routes,All Stages,55-59,All Years
5,.60000002,.51999998,.67000002,All Persons,IMD 4,All Regions,All Routes,All Stages,55-59,All Years
0,1,.99000001,1,All Persons,IMD 4,All Regions,All Routes,All Stages,60-64,All Years
.25,.94,.91000003,.97000003,All Persons,IMD 4,All Regions,All Routes,All Stages,60-64,All Years
.5,.88,.83999997,.92000002,All Persons,IMD 4,All Regions,All Routes,All Stages,60-64,All Years
.75,.80000001,.75,.85000002,All Persons,IMD 4,All Regions,All Routes,All Stages,60-64,All Years
1,.77999997,.73000002,.83999997,All Persons,IMD 4,All Regions,All Routes,All Stages,60-64,All Years
1.25,.75,.69999999,.81,All Persons,IMD 4,All Regions,All Routes,All Stages,60-64,All Years
1.5,.72000003,.66000003,.77999997,All Persons,IMD 4,All Regions,All Routes,All Stages,60-64,All Years
1.75,.68000001,.62,.75,All Persons,IMD 4,All Regions,All Routes,All Stages,60-64,All Years
2,.64999998,.58999997,.72000003,All Persons,IMD 4,All Regions,All Routes,All Stages,60-64,All Years
2.25,.63999999,.56999999,.69999999,All Persons,IMD 4,All Regions,All Routes,All Stages,60-64,All Years
2.5,.62,.55000001,.68000001,All Persons,IMD 4,All Regions,All Routes,All Stages,60-64,All Years
2.75,.60000002,.52999997,.67000002,All Persons,IMD 4,All Regions,All Routes,All Stages,60-64,All Years
3,.58999997,.52999997,.66000003,All Persons,IMD 4,All Regions,All Routes,All Stages,60-64,All Years
3.25,.57999998,.50999999,.64999998,All Persons,IMD 4,All Regions,All Routes,All Stages,60-64,All Years
3.5,.56,.49000001,.63,All Persons,IMD 4,All Regions,All Routes,All Stages,60-64,All Years
3.75,.54000002,.47,.61000001,All Persons,IMD 4,All Regions,All Routes,All Stages,60-64,All Years
4,.54000002,.47,.61000001,All Persons,IMD 4,All Regions,All Routes,All Stages,60-64,All Years
4.25,.54000002,.47,.61000001,All Persons,IMD 4,All Regions,All Routes,All Stages,60-64,All Years
4.5,.52999997,.46000001,.60000002,All Persons,IMD 4,All Regions,All Routes,All Stages,60-64,All Years
4.75,.52999997,.46000001,.60000002,All Persons,IMD 4,All Regions,All Routes,All Stages,60-64,All Years
5,.51999998,.44,.58999997,All Persons,IMD 4,All Regions,All Routes,All Stages,60-64,All Years
0,1,.99000001,1,All Persons,IMD 4,All Regions,All Routes,All Stages,65-69,All Years
.25,.92000002,.88999999,.94999999,All Persons,IMD 4,All Regions,All Routes,All Stages,65-69,All Years
.5,.83999997,.79000002,.88,All Persons,IMD 4,All Regions,All Routes,All Stages,65-69,All Years
.75,.77999997,.73000002,.82999998,All Persons,IMD 4,All Regions,All Routes,All Stages,65-69,All Years
1,.72000003,.67000002,.77999997,All Persons,IMD 4,All Regions,All Routes,All Stages,65-69,All Years
1.25,.67000002,.62,.73000002,All Persons,IMD 4,All Regions,All Routes,All Stages,65-69,All Years
1.5,.64999998,.58999997,.69999999,All Persons,IMD 4,All Regions,All Routes,All Stages,65-69,All Years
1.75,.62,.56,.68000001,All Persons,IMD 4,All Regions,All Routes,All Stages,65-69,All Years
2,.60000002,.55000001,.66000003,All Persons,IMD 4,All Regions,All Routes,All Stages,65-69,All Years
2.25,.56999999,.50999999,.63,All Persons,IMD 4,All Regions,All Routes,All Stages,65-69,All Years
2.5,.55000001,.49000001,.61000001,All Persons,IMD 4,All Regions,All Routes,All Stages,65-69,All Years
2.75,.54000002,.47999999,.60000002,All Persons,IMD 4,All Regions,All Routes,All Stages,65-69,All Years
3,.52999997,.47,.58999997,All Persons,IMD 4,All Regions,All Routes,All Stages,65-69,All Years
3.25,.50999999,.44999999,.57999998,All Persons,IMD 4,All Regions,All Routes,All Stages,65-69,All Years
3.5,.5,.43000001,.56,All Persons,IMD 4,All Regions,All Routes,All Stages,65-69,All Years
3.75,.47999999,.41,.54000002,All Persons,IMD 4,All Regions,All Routes,All Stages,65-69,All Years
4,.47999999,.41,.54000002,All Persons,IMD 4,All Regions,All Routes,All Stages,65-69,All Years
4.25,.47,.41,.52999997,All Persons,IMD 4,All Regions,All Routes,All Stages,65-69,All Years
4.5,.46000001,.40000001,.52999997,All Persons,IMD 4,All Regions,All Routes,All Stages,65-69,All Years
4.75,.44999999,.38999999,.51999998,All Persons,IMD 4,All Regions,All Routes,All Stages,65-69,All Years
5,.44,.38,.50999999,All Persons,IMD 4,All Regions,All Routes,All Stages,65-69,All Years
0,1,.99000001,1,All Persons,IMD 4,All Regions,All Routes,All Stages,70-74,All Years
.25,.91000003,.88,.94,All Persons,IMD 4,All Regions,All Routes,All Stages,70-74,All Years
.5,.85000002,.81,.88999999,All Persons,IMD 4,All Regions,All Routes,All Stages,70-74,All Years
.75,.80000001,.75,.83999997,All Persons,IMD 4,All Regions,All Routes,All Stages,70-74,All Years
1,.75,.69999999,.80000001,All Persons,IMD 4,All Regions,All Routes,All Stages,70-74,All Years
1.25,.69,.63999999,.75,All Persons,IMD 4,All Regions,All Routes,All Stages,70-74,All Years
1.5,.64999998,.58999997,.69999999,All Persons,IMD 4,All Regions,All Routes,All Stages,70-74,All Years
1.75,.62,.56,.68000001,All Persons,IMD 4,All Regions,All Routes,All Stages,70-74,All Years
2,.60000002,.55000001,.66000003,All Persons,IMD 4,All Regions,All Routes,All Stages,70-74,All Years
2.25,.57999998,.51999998,.63999999,All Persons,IMD 4,All Regions,All Routes,All Stages,70-74,All Years
2.5,.56999999,.51999998,.63,All Persons,IMD 4,All Regions,All Routes,All Stages,70-74,All Years
2.75,.56,.5,.62,All Persons,IMD 4,All Regions,All Routes,All Stages,70-74,All Years
3,.55000001,.49000001,.61000001,All Persons,IMD 4,All Regions,All Routes,All Stages,70-74,All Years
3.25,.51999998,.46000001,.57999998,All Persons,IMD 4,All Regions,All Routes,All Stages,70-74,All Years
3.5,.5,.44,.56,All Persons,IMD 4,All Regions,All Routes,All Stages,70-74,All Years
3.75,.47,.41,.54000002,All Persons,IMD 4,All Regions,All Routes,All Stages,70-74,All Years
4,.46000001,.40000001,.52999997,All Persons,IMD 4,All Regions,All Routes,All Stages,70-74,All Years
4.25,.44999999,.38,.50999999,All Persons,IMD 4,All Regions,All Routes,All Stages,70-74,All Years
4.5,.43000001,.37,.5,All Persons,IMD 4,All Regions,All Routes,All Stages,70-74,All Years
4.75,.41999999,.34999999,.47999999,All Persons,IMD 4,All Regions,All Routes,All Stages,70-74,All Years
5,.41,.34,.47999999,All Persons,IMD 4,All Regions,All Routes,All Stages,70-74,All Years
0,.99000001,.97000003,1,All Persons,IMD 4,All Regions,All Routes,All Stages,75-79,All Years
.25,.83999997,.79000002,.88,All Persons,IMD 4,All Regions,All Routes,All Stages,75-79,All Years
.5,.76999998,.72000003,.82999998,All Persons,IMD 4,All Regions,All Routes,All Stages,75-79,All Years
.75,.69999999,.63999999,.75999999,All Persons,IMD 4,All Regions,All Routes,All Stages,75-79,All Years
1,.63999999,.57999998,.69999999,All Persons,IMD 4,All Regions,All Routes,All Stages,75-79,All Years
1.25,.60000002,.54000002,.66000003,All Persons,IMD 4,All Regions,All Routes,All Stages,75-79,All Years
1.5,.56,.5,.62,All Persons,IMD 4,All Regions,All Routes,All Stages,75-79,All Years
1.75,.50999999,.44,.56999999,All Persons,IMD 4,All Regions,All Routes,All Stages,75-79,All Years
2,.49000001,.43000001,.55000001,All Persons,IMD 4,All Regions,All Routes,All Stages,75-79,All Years
2.25,.46000001,.40000001,.52999997,All Persons,IMD 4,All Regions,All Routes,All Stages,75-79,All Years
2.5,.46000001,.38999999,.51999998,All Persons,IMD 4,All Regions,All Routes,All Stages,75-79,All Years
2.75,.44,.37,.50999999,All Persons,IMD 4,All Regions,All Routes,All Stages,75-79,All Years
3,.43000001,.36000001,.49000001,All Persons,IMD 4,All Regions,All Routes,All Stages,75-79,All Years
3.25,.41,.34999999,.47999999,All Persons,IMD 4,All Regions,All Routes,All Stages,75-79,All Years
3.5,.40000001,.33000001,.46000001,All Persons,IMD 4,All Regions,All Routes,All Stages,75-79,All Years
3.75,.38999999,.31999999,.46000001,All Persons,IMD 4,All Regions,All Routes,All Stages,75-79,All Years
4,.37,.30000001,.44,All Persons,IMD 4,All Regions,All Routes,All Stages,75-79,All Years
4.25,.34999999,.28,.41999999,All Persons,IMD 4,All Regions,All Routes,All Stages,75-79,All Years
4.5,.34999999,.28,.41999999,All Persons,IMD 4,All Regions,All Routes,All Stages,75-79,All Years
4.75,.34999999,.28,.41999999,All Persons,IMD 4,All Regions,All Routes,All Stages,75-79,All Years
5,.34999999,.28,.41999999,All Persons,IMD 4,All Regions,All Routes,All Stages,75-79,All Years
0,.99000001,.98000002,1.01,All Persons,IMD 4,All Regions,All Routes,All Stages,80-84,All Years
.25,.79000002,.73000002,.85000002,All Persons,IMD 4,All Regions,All Routes,All Stages,80-84,All Years
.5,.70999998,.63999999,.77999997,All Persons,IMD 4,All Regions,All Routes,All Stages,80-84,All Years
.75,.64999998,.57999998,.72000003,All Persons,IMD 4,All Regions,All Routes,All Stages,80-84,All Years
1,.60000002,.51999998,.67000002,All Persons,IMD 4,All Regions,All Routes,All Stages,80-84,All Years
1.25,.52999997,.46000001,.61000001,All Persons,IMD 4,All Regions,All Routes,All Stages,80-84,All Years
1.5,.52999997,.44999999,.60000002,All Persons,IMD 4,All Regions,All Routes,All Stages,80-84,All Years
